StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
813027,11,20001746,1,2021,Ryan Arcidiacono,CHI,PG,0,20000011,2021-03-06T03:15:16,18,217.7,304,74,32.4,77.2,64.8,80.2,15.4,27.8,85.8,17.0,49.4,53.1,12.3,13.9,137.2,4.8,47.8,50.9,2.7,26.3,14.3,35.5,11.9,0.0,9.5,24.7,94.1,83.3,87.2,21.1,22.9,2.9,0.0,10.6,19.4,225.4,231.8,225.4,58.6,0.0,0.0,231.8,False,,Scrambled
814714,22,20001747,1,2021,Danuel House Jr.,HOU,PF,12,20000022,2021-03-06T03:15:17,22,617.8,927,49,106.5,283.9,57.9,72.1,54.0,115.7,72.1,52.5,168.2,48.1,43.2,57.1,116.8,24.7,109.6,134.2,6.5,20.1,11.8,64.8,23.1,18.5,32.4,66.3,308.6,309.0,77.0,17.6,15.7,2.8,4.1,14.6,24.3,659.5,667.0,659.5,-266.9,0.0,0.0,667.0,False,,Scrambled
812894,11,20001749,1,2021,Tomas Satoransky,CHI,PG,0,20000011,2021-03-06T03:15:16,23,598.7,734,17,92.6,172.8,82.7,96.4,63.3,112.6,86.7,29.3,60.2,75.1,40.1,44.7,138.4,12.3,80.2,92.6,4.5,18.3,10.8,157.4,18.5,9.5,52.5,41.7,254.6,192.5,101.8,27.1,43.3,2.8,1.7,33.0,22.1,623.4,644.2,623.4,106.5,0.0,0.0,644.2,False,,Scrambled
812779,25,20001757,1,2021,Dorian Finney-Smith,DAL,SF,25,20000025,2021-03-06T03:15:15,25,716.9,1214,15,118.8,277.7,66.0,83.9,55.5,94.1,91.0,63.3,183.6,53.2,15.4,18.5,128.5,55.5,142.0,197.5,12.0,19.5,13.7,52.5,38.6,15.4,23.1,103.4,316.3,285.9,85.3,17.3,13.9,3.7,2.9,11.5,17.4,770.9,770.0,770.9,13.9,0.0,0.0,770.0,False,,Scrambled
813129,15,20001760,1,2021,Bryn Forbes,MIL,SG,6,20000015,2021-03-06T03:15:17,36,647.9,1040,85,186.7,399.6,72.1,94.1,74.1,148.1,77.2,112.6,251.5,69.1,30.9,41.7,114.3,10.8,61.7,72.5,2.6,14.4,8.7,32.4,12.3,0.0,29.3,60.2,516.9,418.0,95.4,22.6,10.0,1.3,0.0,10.1,28.0,660.2,722.5,660.2,0.0,0.0,0.0,722.5,False,,Scrambled
843101,5,20001775,1,2021,Chasson Randle,ORL,PG,0,20000005,2021-03-06T03:15:17,8,145.8,231,77,23.1,54.0,66.2,79.3,12.3,18.5,102.9,10.8,35.5,46.9,11.9,10.8,110.2,2.4,21.6,23.1,1.6,15.5,12.3,35.5,4.8,2.4,14.3,27.8,64.8,58.8,85.3,16.5,33.2,1.5,1.5,21.0,19.5,150.4,157.0,150.4,-72.5,0.0,0.0,157.0,False,,Scrambled
812070,26,20001791,1,2021,Damion Lee,GS,SG,1,20000026,2021-03-06T03:15:15,37,784.6,1097,68,121.9,273.1,68.8,91.5,41.7,60.2,106.8,80.2,212.9,58.2,43.2,47.8,139.3,23.1,169.7,192.9,5.3,24.8,14.2,81.8,38.6,9.5,26.2,84.9,367.2,294.2,96.4,22.9,15.4,3.9,1.2,12.6,19.1,829.4,847.5,829.4,77.2,0.0,0.0,847.5,False,,Scrambled
813094,17,20001795,1,2021,Shaquille Harrison,UTA,PG,0,20000017,2021-03-06T03:15:16,18,62.2,136,77,14.3,30.9,46.3,46.3,14.3,27.8,51.4,0.0,4.8,0.0,11.9,14.3,128.5,7.1,14.3,13.9,8.9,10.7,12.9,13.9,4.8,0.0,11.9,7.1,26.2,34.9,58.3,13.0,19.8,2.6,0.0,27.9,20.8,65.3,66.7,65.3,-84.9,0.0,0.0,66.7,False,,Scrambled
812849,19,20001796,1,2021,Derrick Jones Jr.,POR,SF,30,20000019,2021-03-06T03:15:16,31,869.2,1293,32,142.0,280.8,77.9,89.0,101.8,160.5,98.0,40.1,120.4,51.4,61.7,95.7,99.5,89.5,140.4,229.9,11.0,18.2,14.5,41.7,37.0,52.5,33.9,114.2,385.8,322.9,92.1,21.8,10.5,3.3,8.7,14.7,18.4,958.7,917.7,958.7,44.7,0.0,0.0,917.7,False,,Scrambled
812020,27,20001801,1,2021,Alex Caruso,LAL,SG,0,20000027,2021-03-06T03:15:15,29,631.1,889,89,95.7,223.7,66.0,80.9,52.5,115.7,69.9,43.2,108.0,61.7,24.7,35.5,107.4,26.2,97.2,123.4,8.0,18.5,12.0,108.0,46.3,14.3,49.4,78.7,259.2,239.4,83.6,19.8,24.9,6.0,2.1,26.4,21.8,686.6,683.5,686.6,165.1,0.0,0.0,683.5,False,,Scrambled
814746,22,20001820,1,2021,David Nwaba,HOU,SG,9,20000022,2021-03-06T03:15:17,28,789.4,989,68,154.3,320.9,74.2,80.1,128.1,223.7,88.3,26.2,97.2,41.7,71.0,101.8,107.5,57.1,101.8,158.9,14.0,17.5,13.1,43.2,46.3,30.9,26.2,89.5,405.8,365.8,85.6,26.1,10.5,5.3,6.5,10.3,26.2,866.5,825.9,866.5,-3.1,2.4,0.0,825.9,False,,Scrambled
814721,18,20001822,1,2021,Hamidou Diallo,OKC,SG,5,20000018,2021-03-06T03:15:17,32,1128.7,1173,77,220.6,458.3,74.2,77.5,202.1,395.0,79.0,18.5,63.3,45.2,128.1,203.7,97.1,57.1,197.5,254.6,12.1,26.9,17.4,118.8,47.8,18.5,75.6,128.1,587.9,547.9,82.9,28.1,25.3,4.7,3.3,18.7,36.0,1195.1,1197.8,1195.1,-129.6,9.5,0.0,1197.8,False,,Scrambled
813104,23,20001823,1,2021,Lonzo Ball,NO,PG,33,20000023,2021-03-06T03:15:16,33,1469.6,1616,73,270.0,631.1,66.0,84.6,117.3,236.1,76.7,152.8,395.0,59.7,47.8,61.7,119.6,30.9,180.5,211.4,5.0,19.2,11.2,259.2,66.3,27.8,101.8,109.6,740.6,658.2,86.9,27.7,34.4,4.8,4.0,20.7,31.1,1563.7,1609.7,1563.7,69.4,2.4,0.0,1609.7,False,,Scrambled
812827,30,20001824,1,2021,De'Aaron Fox,SAC,PG,35,20000030,2021-03-06T03:15:15,35,2073.9,1847,56,452.1,970.5,71.9,79.8,353.3,682.0,79.9,98.8,288.5,52.8,240.7,358.0,103.7,35.5,138.9,174.4,5.0,13.2,12.5,408.9,66.3,26.2,177.4,157.4,1243.7,1128.1,85.0,35.5,53.1,4.1,2.9,21.0,46.7,2166.5,2243.9,2166.5,-259.2,15.4,0.0,2243.9,False,,Scrambled
812780,5,20001825,1,2021,Markelle Fultz,ORL,PG,8,20000005,2021-03-06T03:15:15,8,307.8,332,19,63.3,160.5,60.8,63.7,57.1,135.8,64.8,9.5,24.7,38.6,26.2,29.3,138.1,11.9,30.9,38.6,5.5,15.5,14.4,66.3,12.3,4.8,27.8,27.8,158.9,173.4,70.7,23.1,49.9,4.3,2.0,21.3,40.5,323.3,329.0,323.3,-44.7,2.4,0.0,329.0,False,,Scrambled
813074,14,20001826,1,2021,Dennis Smith Jr.,DET,PG,7,20000014,2021-03-06T03:15:16,15,409.7,423,46,64.8,168.2,59.4,69.4,43.2,100.3,66.5,21.6,67.9,49.1,17.0,21.6,121.3,15.4,46.3,61.7,9.3,19.5,12.5,75.6,27.8,12.3,26.2,35.5,168.2,177.7,73.1,26.2,43.2,7.7,6.3,19.8,32.6,449.8,441.3,449.8,-33.9,2.4,2.4,441.3,False,,Scrambled
812999,19,20001827,1,2021,Harry Giles III,POR,PF,0,20000019,2021-03-06T03:15:16,22,369.7,401,39,40.1,95.7,64.7,69.7,35.5,83.3,65.7,7.1,12.3,57.9,20.1,27.8,111.4,38.6,128.1,166.6,15.3,53.6,33.9,30.9,11.9,13.9,24.7,67.9,104.9,107.9,75.0,20.0,15.9,2.2,7.4,28.7,22.0,391.3,392.7,391.3,-120.4,0.0,0.0,392.7,False,,Scrambled
812792,14,20001828,1,2021,Josh Jackson,DET,SF,6,20000014,2021-03-06T03:15:15,32,1129.8,1228,65,237.6,558.6,65.6,74.2,174.4,341.0,78.8,63.3,217.6,44.9,129.6,186.7,107.1,52.5,165.1,217.6,10.9,23.9,15.2,92.6,44.7,43.2,114.2,145.0,668.1,640.7,80.5,24.1,19.5,4.3,7.5,23.3,41.6,1217.7,1231.7,1217.7,-35.5,2.4,0.0,1231.7,False,,Scrambled
813095,9,20001829,1,2021,Jayson Tatum,BOS,SF,31,20000009,2021-03-06T03:15:16,31,1971.6,1711,73,430.5,984.4,67.4,77.5,305.5,645.0,73.1,125.0,339.5,56.8,206.8,240.7,132.5,27.8,310.1,337.9,4.3,31.9,17.1,212.9,64.8,23.1,121.9,92.6,1192.7,1090.3,84.4,36.1,31.9,4.4,3.0,15.5,47.2,2059.6,2125.9,2059.6,131.2,14.3,0.0,2125.9,False,,Scrambled
813015,5,20001830,1,2021,Jonathan Isaac,ORL,PF,0,20000005,2021-03-06T02:21:29,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
812884,11,20001831,1,2021,Lauri Markkanen,CHI,PF,14,20000011,2021-03-06T03:15:16,14,604.9,657,15,146.6,285.5,79.3,96.0,84.9,129.6,101.1,61.7,155.8,61.1,58.6,69.4,130.2,12.3,118.8,131.2,5.1,30.4,17.1,18.5,13.9,11.9,37.0,47.8,413.5,316.0,100.9,32.8,10.0,2.4,2.4,16.2,35.6,626.5,663.1,626.5,-125.0,2.4,0.0,663.1,False,,Scrambled
813117,6,20001832,1,2021,Frank Ntilikina,NY,PG,1,20000006,2021-03-06T03:15:17,9,126.4,196,5,27.8,57.1,75.0,100.1,11.9,24.7,48.1,20.1,32.4,95.5,7.1,11.9,92.6,2.4,14.3,10.8,2.0,11.8,7.0,10.8,12.3,0.0,11.9,23.1,80.2,60.5,102.9,22.5,12.7,7.5,0.0,17.5,23.9,138.7,140.8,138.7,-21.6,0.0,0.0,140.8,False,,Scrambled
812836,2,20001833,1,2021,Malik Monk,CHA,SG,0,20000002,2021-03-06T03:15:15,22,643.6,770,2,158.9,344.1,71.3,90.0,75.6,154.3,75.6,83.3,189.8,67.7,57.1,72.5,121.4,12.3,84.9,97.2,4.1,18.8,10.6,63.3,14.3,4.8,50.9,49.4,458.3,376.0,94.1,28.1,19.5,1.4,1.0,18.4,36.5,655.9,715.6,655.9,64.8,0.0,0.0,715.6,False,,Scrambled
813000,19,20001834,1,2021,Zach Collins,POR,C,0,20000019,2021-03-06T02:21:29,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6,0.0,0.0,0.0,False,,Scrambled
813062,3,20001835,1,2021,John Collins,ATL,PF,36,20000003,2021-03-06T03:15:16,36,1709.3,1702,86,388.8,725.2,82.7,90.9,311.7,526.2,91.3,77.2,199.0,59.9,143.5,168.2,131.6,117.3,305.5,422.8,11.6,30.1,20.9,80.2,24.7,54.0,74.1,182.1,998.3,799.2,96.4,35.0,12.3,1.7,6.6,13.1,34.1,1788.0,1829.2,1788.0,80.2,15.4,0.0,1829.2,False,,Scrambled
812815,4,20001836,1,2021,Bam Adebayo,MIA,C,33,20000004,2021-03-06T03:15:15,33,2015.3,1727,35,364.1,646.5,86.9,87.3,361.1,637.3,87.5,4.8,14.3,51.4,246.9,291.6,130.7,111.1,371.9,483.0,11.8,35.6,24.3,276.2,44.7,52.5,151.2,123.4,978.3,774.8,97.4,39.9,42.5,3.0,7.6,25.2,37.3,2112.5,2165.2,2112.5,-12.3,30.9,2.4,2165.2,False,,Scrambled
812040,12,20001837,1,2021,Jarrett Allen,CLE,C,17,20000012,2021-03-06T03:15:15,35,1656.3,1506,66,265.4,396.6,103.2,104.5,259.2,384.2,104.2,9.5,12.3,77.2,189.8,256.1,114.3,171.3,364.1,535.4,19.3,43.1,30.9,92.6,23.1,92.6,83.3,84.9,726.8,509.3,110.2,40.7,14.9,1.8,13.3,21.7,26.4,1772.0,1767.1,1772.0,-15.4,26.2,0.0,1767.1,False,,Scrambled
813156,10,20001838,1,2021,OG Anunoby,TOR,SF,23,20000010,2021-03-06T03:15:17,23,929.5,1185,89,175.9,367.2,73.9,89.5,100.3,175.9,88.0,75.6,191.3,60.9,61.7,81.8,116.5,50.9,152.8,203.7,11.1,22.8,14.8,58.6,57.1,26.2,58.6,98.8,489.1,403.2,93.5,25.4,11.2,5.6,5.4,19.6,26.1,1012.8,1009.1,1012.8,98.8,2.4,0.0,1009.1,False,,Scrambled
812021,28,20001840,1,2021,Luke Kennard,LAC,SG,7,20000028,2021-03-06T03:15:15,34,699.0,1054,76,145.0,313.2,71.4,91.2,64.8,137.3,72.8,80.2,175.9,70.4,20.1,23.1,133.8,12.3,126.5,138.9,3.2,20.2,11.4,89.5,17.0,14.3,44.7,83.3,390.4,323.4,93.2,20.2,17.8,1.9,1.8,18.7,24.0,725.2,768.4,725.2,-6.2,0.0,0.0,768.4,False,,Scrambled
812905,15,20001841,1,2021,D.J. Wilson,MIL,PF,0,20000015,2021-03-06T03:15:16,11,120.5,153,34,23.1,63.3,56.5,75.3,14.3,23.1,61.7,13.9,40.1,53.4,2.4,4.8,77.2,7.1,30.9,35.5,7.7,31.6,18.7,7.1,2.4,9.5,9.5,18.5,61.7,64.6,73.4,16.6,9.3,1.1,8.5,13.4,30.1,128.2,132.3,128.2,-52.5,0.0,0.0,132.3,False,,Scrambled
845089,22,20001842,1,2021,Justin Patton,HOU,C,2,20000022,2021-03-06T03:15:17,6,168.6,198,12,24.7,47.8,79.6,94.6,15.4,21.6,110.2,14.3,26.2,54.5,7.1,9.5,115.7,11.9,29.3,37.0,9.5,25.2,15.3,11.9,10.8,15.4,4.8,29.3,63.3,50.5,95.8,26.5,13.8,6.2,10.5,13.7,17.9,194.9,176.7,194.9,-49.4,0.0,0.0,176.7,False,,Scrambled
812804,7,20001843,1,2021,Terrance Ferguson,PHI,SG,0,20000007,2021-03-06T03:15:15,10,7.6,52,7,2.4,11.9,30.9,30.9,2.4,4.8,77.2,0.0,7.1,0.0,0.0,0.0,0.0,0.0,2.4,2.4,0.0,7.4,3.8,4.8,0.0,0.0,7.1,11.9,4.8,11.9,30.9,-10.6,11.0,0.0,0.0,57.9,15.5,7.6,11.3,7.6,-24.7,0.0,0.0,11.3,False,,Scrambled
813028,17,20001844,1,2021,Donovan Mitchell,UTA,SG,34,20000017,2021-03-06T03:15:16,34,1989.4,1781,17,444.4,1055.4,65.0,77.6,270.0,598.7,69.6,174.4,456.7,58.9,231.4,280.8,127.1,57.1,188.2,245.3,8.4,16.8,11.3,282.4,50.9,15.4,155.8,118.8,1294.6,1179.0,84.7,35.4,40.4,3.3,1.6,18.0,50.1,2055.7,2171.4,2055.7,296.3,4.8,0.0,2171.4,False,,Scrambled
814742,18,20001845,1,2021,Justin Jackson,OKC,SF,2,20000018,2021-03-06T03:15:17,25,440.7,623,89,94.1,229.9,63.1,74.5,58.6,108.0,83.8,35.5,121.9,44.9,24.7,30.9,123.4,17.0,72.5,89.5,6.8,18.5,11.5,58.6,15.4,2.4,37.0,37.0,248.4,243.5,78.5,18.9,22.1,2.8,0.5,20.4,30.4,457.7,481.4,457.7,-66.3,0.0,0.0,481.4,False,,Scrambled
829769,1,20001846,1,2021,Jordan Bell,WAS,PF,1,20000001,2021-03-06T03:15:17,3,64.3,76,71,11.9,23.1,51.4,51.4,11.9,20.1,59.4,0.0,4.8,0.0,0.0,0.0,0.0,11.9,17.0,24.7,16.0,36.6,26.1,11.9,2.4,7.1,7.1,9.5,15.4,23.1,51.4,15.8,20.4,2.2,12.5,25.7,23.2,70.5,67.9,70.5,-57.1,0.0,0.0,67.9,False,,Scrambled
815740,14,20001847,1,2021,Frank Jackson,DET,PG,0,20000014,2021-03-06T03:15:17,9,59.6,83,14,14.3,33.9,42.1,56.2,4.8,13.9,34.3,9.5,20.1,47.5,0.0,0.0,0.0,0.0,12.3,12.3,0.0,26.3,12.7,15.4,2.4,0.0,9.5,11.9,24.7,33.9,56.2,13.7,42.0,2.2,0.0,23.7,32.5,61.1,66.3,61.1,18.5,0.0,0.0,66.3,False,,Scrambled
813029,25,20001848,1,2021,Wesley Iwundu,DAL,SF,3,20000025,2021-03-06T03:15:16,20,168.2,380,34,21.6,72.5,46.0,52.5,17.0,37.0,70.7,7.1,35.5,20.1,13.9,17.0,126.2,11.9,46.3,54.0,5.3,20.3,12.0,12.3,10.8,7.1,11.9,30.9,61.7,80.0,59.4,12.0,9.9,3.3,2.7,13.6,15.8,183.6,177.1,183.6,-67.9,0.0,0.0,177.1,False,,Scrambled
813130,1,20001851,1,2021,Anzejs Pasecniks,WAS,C,0,20000001,2021-03-06T03:15:17,1,-3.5,14,29,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,2.4,0.0,2.4,25.2,0.0,12.9,2.4,0.0,0.0,11.9,4.8,0.0,2.4,0.0,-65.7,28.4,0.0,0.0,128.6,60.9,-3.5,0.6,-3.5,-20.1,0.0,0.0,0.6,False,,Scrambled
813141,1,20001852,1,2021,Thomas Bryant,WAS,C,10,20000001,2021-03-06T03:15:17,10,388.4,417,79,91.0,140.4,100.0,108.5,77.2,108.0,110.2,13.9,32.4,66.2,24.7,37.0,102.9,27.8,66.3,94.1,10.6,26.3,18.3,23.1,9.5,12.3,17.0,47.8,220.6,156.7,108.6,34.9,13.3,1.6,6.1,15.1,26.6,406.9,410.8,406.9,-21.6,2.4,0.0,410.8,False,,Scrambled
813085,23,20001853,1,2021,Josh Hart,NO,SG,3,20000023,2021-03-06T03:15:16,36,1241.8,1592,26,175.9,391.9,69.3,83.8,100.3,165.1,93.7,75.6,226.8,51.4,81.8,108.0,116.8,58.6,348.7,407.4,9.7,37.7,21.9,114.2,44.7,13.9,44.7,134.2,509.2,439.4,89.3,22.7,14.3,3.3,2.0,14.3,20.1,1300.4,1333.9,1300.4,-44.7,11.9,0.0,1333.9,False,,Scrambled
812930,24,20001856,1,2021,Derrick White,SA,PG,4,20000024,2021-03-06T03:15:16,8,281.3,290,76,52.5,132.7,60.9,75.3,29.3,64.8,69.7,23.1,67.9,52.6,17.0,23.1,113.1,2.4,20.1,21.6,1.3,11.2,9.2,47.8,12.3,12.3,10.8,27.8,145.0,142.9,78.4,28.3,37.2,4.9,8.7,10.8,35.4,306.0,299.3,306.0,63.3,0.0,0.0,299.3,False,,Scrambled
812805,7,20001857,1,2021,Tony Bradley,PHI,C,1,20000007,2021-03-06T03:15:15,12,208.3,196,11,33.9,60.2,87.0,87.0,33.9,58.6,89.3,0.0,2.4,0.0,7.1,11.9,92.6,32.4,44.7,77.2,28.9,37.3,33.2,14.3,7.1,10.8,2.4,17.0,72.5,63.6,88.4,36.1,10.7,2.7,11.6,5.6,21.9,223.7,215.2,223.7,-1.5,2.4,0.0,215.2,False,,Scrambled
812054,27,20001858,1,2021,Kyle Kuzma,LAL,PF,11,20000027,2021-03-06T03:15:15,36,1207.4,1437,51,250.0,563.2,68.5,82.1,149.7,288.5,80.1,100.3,274.7,56.3,37.0,58.6,97.5,115.7,254.6,370.3,14.2,30.1,22.3,63.3,21.6,35.5,83.3,97.2,637.3,589.0,83.5,24.2,15.3,1.7,5.1,19.1,31.5,1264.5,1338.6,1264.5,80.2,13.9,0.0,1338.6,False,,Scrambled
836033,5,20001860,1,2021,Frank Mason III,ORL,PG,1,20000005,2021-03-06T03:15:17,4,80.9,122,26,13.9,37.0,57.9,64.3,10.8,29.3,56.8,4.8,11.9,61.7,11.9,10.8,110.2,7.1,13.9,18.5,9.0,18.9,12.2,18.5,0.0,0.0,11.9,10.8,38.6,41.8,71.4,14.8,33.6,0.0,0.0,24.0,27.0,80.9,87.2,80.9,-29.3,0.0,0.0,87.2,False,,Scrambled
812885,5,20001861,1,2021,Dwayne Bacon,ORL,SF,23,20000005,2021-03-06T03:15:16,36,871.9,1367,5,209.8,506.1,64.0,71.9,157.4,350.3,69.3,52.5,155.8,52.0,88.0,106.5,127.5,18.5,140.4,158.9,3.2,17.1,14.4,54.0,35.5,7.1,40.1,88.0,560.1,552.9,78.1,18.0,14.4,3.0,0.7,10.4,29.0,912.1,926.2,912.1,-322.5,0.0,0.0,926.2,False,,Scrambled
813096,12,20001863,1,2021,Damyean Dotson,CLE,SG,6,20000012,2021-03-06T03:15:16,30,577.2,870,76,121.9,304.0,61.9,73.6,77.2,143.5,83.0,44.7,160.5,43.0,27.8,40.1,106.8,9.5,75.6,81.8,1.8,15.5,12.6,100.3,18.5,9.5,37.0,40.1,316.3,321.6,75.9,17.9,26.4,2.5,1.5,15.9,27.6,601.9,622.2,601.9,-148.1,0.0,0.0,622.2,False,,Scrambled
814715,22,20001864,1,2021,Sterling Brown,HOU,SG,2,20000022,2021-03-06T03:15:17,32,819.8,1100,35,132.7,302.4,67.7,88.1,54.0,106.5,78.2,78.7,196.0,62.0,21.6,23.1,144.0,33.9,172.8,206.8,7.5,26.7,15.4,84.9,47.8,10.8,38.6,98.8,365.7,312.6,90.3,22.2,17.5,4.9,2.0,16.9,21.1,878.4,888.8,878.4,-103.4,0.0,0.0,888.8,False,,Scrambled
812837,9,20001867,1,2021,Semi Ojeleye,BOS,PF,6,20000009,2021-03-06T03:15:15,34,544.8,992,77,97.2,233.0,64.3,85.8,33.9,67.9,77.2,63.3,165.1,59.1,30.9,43.2,110.2,30.9,120.4,151.2,8.2,21.3,13.2,41.7,17.0,0.0,21.6,63.3,288.5,252.0,88.3,16.4,13.2,2.0,0.0,12.2,18.4,561.8,594.8,561.8,18.5,0.0,0.0,594.8,False,,Scrambled
812931,23,20001869,1,2021,Sindarius Thornwell,NO,SG,1,20000023,2021-03-06T03:15:16,11,42.6,82,5,14.3,20.1,71.3,94.9,7.1,10.8,66.2,7.1,14.3,77.2,0.0,4.8,0.0,2.4,4.8,7.1,5.0,10.0,7.5,4.8,9.5,0.0,4.8,7.1,23.1,21.4,82.7,16.0,11.6,8.8,0.0,19.4,19.8,48.8,46.7,48.8,41.7,0.0,0.0,46.7,False,,Scrambled
812932,20,20001870,1,2021,Vlatko Cancar,DEN,SF,0,20000020,2021-03-06T03:15:16,20,124.1,187,49,17.0,43.2,60.6,66.2,12.3,21.6,88.1,7.1,21.6,33.0,11.9,14.3,128.5,9.5,35.5,41.7,9.1,32.9,19.6,14.3,10.8,4.8,13.9,17.0,46.3,47.3,75.9,14.4,14.8,6.8,3.8,35.0,22.3,137.9,135.4,137.9,-67.9,0.0,0.0,135.4,False,,Scrambled
812862,20,20001871,1,2021,Monte Morris,DEN,PG,9,20000020,2021-03-06T03:15:16,35,1052.6,1463,46,219.1,459.8,73.6,83.9,157.4,288.5,84.1,61.7,171.3,55.5,71.0,94.1,116.3,10.8,106.5,117.3,2.0,12.6,10.9,182.1,37.0,15.4,37.0,50.9,570.9,501.2,87.8,24.7,26.0,3.0,2.4,10.6,25.1,1105.1,1107.9,1105.1,209.8,0.0,0.0,1107.9,False,,Scrambled
813157,21,20001873,1,2021,Dillon Brooks,MEM,SF,29,20000021,2021-03-06T03:15:17,29,1134.4,1305,10,271.6,685.1,61.1,70.5,188.2,424.3,68.5,83.3,260.8,49.4,84.9,101.8,128.5,43.2,97.2,140.4,8.3,12.8,13.9,117.3,63.3,21.6,91.0,146.6,711.3,729.9,75.1,22.6,20.5,5.5,3.7,17.1,41.1,1219.3,1228.6,1219.3,30.9,0.0,0.0,1228.6,False,,Scrambled
813063,20,20001874,1,2021,Isaiah Hartenstein,DEN,PF,0,20000020,2021-03-06T03:15:16,27,368.5,376,10,60.2,117.3,79.2,79.2,60.2,117.3,79.2,0.0,0.0,0.0,30.9,52.5,90.7,57.1,57.1,114.2,27.2,26.3,26.8,21.6,15.4,23.1,29.3,81.8,151.2,140.4,83.0,26.7,12.2,4.9,14.3,26.6,30.8,407.0,388.8,407.0,55.5,0.0,0.0,388.8,False,,Scrambled
812781,13,20001875,1,2021,Edmond Sumner,IND,PG,4,20000013,2021-03-06T03:15:15,22,275.0,387,19,64.8,128.1,78.1,85.5,50.9,88.0,89.3,13.9,40.1,53.4,30.9,41.7,114.3,12.3,35.5,47.8,8.5,15.9,10.7,15.4,20.1,4.8,26.2,40.1,174.4,146.4,91.8,22.6,13.5,6.0,1.6,23.4,30.0,298.1,297.4,298.1,-3.1,0.0,0.0,297.4,False,,Scrambled
812895,20,20001885,1,2021,P.J. Dozier,DEN,PG,0,20000020,2021-03-06T03:15:16,21,527.6,630,26,89.5,196.0,70.5,82.6,58.6,117.3,77.2,30.9,78.7,60.5,35.5,58.6,93.4,27.8,98.8,126.5,12.2,27.2,17.7,54.0,17.0,20.1,24.7,55.5,245.3,221.8,85.5,24.8,17.8,3.2,7.4,15.4,26.7,564.6,561.7,564.6,135.8,0.0,0.0,561.7,False,,Scrambled
813086,10,20001886,1,2021,Chris Boucher,TOR,PF,2,20000010,2021-03-06T03:15:16,36,1507.2,1312,74,265.4,496.8,82.4,96.7,171.3,285.5,92.6,94.1,211.4,68.7,131.2,172.8,117.1,103.4,257.7,361.1,13.2,34.8,23.7,55.5,30.9,106.5,40.1,151.2,756.1,572.9,101.7,40.8,10.4,2.7,12.8,10.1,31.3,1644.5,1608.6,1644.5,158.9,10.8,0.0,1608.6,False,,Scrambled
812863,11,20001889,1,2021,Luke Kornet,CHI,PF,0,20000011,2021-03-06T03:15:16,10,102.1,127,60,13.9,40.1,53.4,71.3,7.1,9.5,115.7,14.3,33.9,42.1,4.8,4.8,154.3,4.8,21.6,24.7,6.6,28.5,16.6,9.5,4.8,14.3,2.4,2.4,40.1,41.5,74.2,22.5,14.7,2.7,14.9,8.5,22.4,114.5,108.8,114.5,38.6,0.0,0.0,108.8,False,,Scrambled
812838,9,20001901,1,2021,Daniel Theis,BOS,C,29,20000009,2021-03-06T03:15:15,34,1035.4,1275,52,191.3,339.5,87.0,96.7,149.7,226.8,101.8,41.7,112.6,57.1,61.7,92.6,102.9,66.3,196.0,262.3,13.8,27.1,17.9,71.0,32.4,58.6,54.0,151.2,486.0,380.2,98.6,26.0,12.2,3.0,10.2,19.2,22.7,1126.4,1098.6,1126.4,115.7,2.4,0.0,1098.6,False,,Scrambled
